,Date,Site,parameter,o3,co,so2,no2,pm10
9342,2020-05-26,170310001,44201,0.046,,,,
9343,2020-05-26,170310022,81102,,,,,28.0
9344,2020-05-26,170310032,44201,0.054,,,,
9345,2020-05-26,170310076,44201,0.056,,,,
9346,2020-05-26,170310119,42101,,0.5,,,
9347,2020-05-26,170310219,42602,,,,35.0,
9348,2020-05-26,170311003,44201,0.052,,,,
9349,2020-05-26,170311016,81102,,,,,48.0
9350,2020-05-26,170311601,44201,0.045,,,,
9351,2020-05-26,170313103,44201,0.043,,,,
9352,2020-05-26,170314002,44201,0.048,,,,
9353,2020-05-26,170314007,44201,0.053,,,,
9354,2020-05-26,170314201,44201,0.053,,,,
9355,2020-05-26,170317002,44201,0.054,,,,
9356,2020-05-27,170310001,44201,0.046,,,,
9357,2020-05-27,170310022,81102,,,,,28.0
9358,2020-05-27,170310032,44201,0.06,,,,
9359,2020-05-27,170310076,44201,0.06,,,,
9360,2020-05-27,170310119,42101,,0.5,,,
9361,2020-05-27,170310219,42602,,,,29.2,
9362,2020-05-27,170311003,44201,0.061,,,,
9363,2020-05-27,170311016,81102,,,,,46.0
9364,2020-05-27,170311601,44201,0.044,,,,
9365,2020-05-27,170313103,44201,0.045,,,,
9366,2020-05-27,170314002,44201,0.053,,,,
9367,2020-05-27,170314007,44201,0.058,,,,
9368,2020-05-27,170314201,44201,0.06,,,,
9369,2020-05-27,170317002,44201,0.058,,,,
9370,2020-05-28,170310001,44201,0.044,,,,
9371,2020-05-28,170310022,81102,,,,,20.0
9372,2020-05-28,170310032,44201,0.053,,,,
9373,2020-05-28,170310076,44201,0.057,,,,
9374,2020-05-28,170310119,42101,,0.5,,,
9375,2020-05-28,170310219,42602,,,,21.2,
9376,2020-05-28,170311003,44201,0.045,,,,
9377,2020-05-28,170311016,81102,,,,,33.0
9378,2020-05-28,170311601,44201,0.046,,,,
9379,2020-05-28,170313103,44201,0.04,,,,
9380,2020-05-28,170314002,44201,0.047,,,,
9381,2020-05-28,170314007,44201,0.042,,,,
9382,2020-05-28,170314201,44201,0.046,,,,
9383,2020-05-28,170317002,44201,0.047,,,,
9384,2020-05-29,170310001,44201,0.047,,,,
9385,2020-05-29,170310032,44201,0.059,,,,
9386,2020-05-29,170310076,44201,0.057,,,,
9387,2020-05-29,170310119,42101,,0.4,,,
9388,2020-05-29,170310219,42602,,,,37.5,
9389,2020-05-29,170311003,44201,0.045,,,,
9390,2020-05-29,170311016,81102,,,,,32.0
9391,2020-05-29,170311601,44201,0.045,,,,
9392,2020-05-29,170313103,44201,0.036,,,,
9393,2020-05-29,170314002,44201,0.048,,,,
9394,2020-05-29,170314007,44201,0.042,,,,
9395,2020-05-29,170314201,44201,0.043,,,,
9396,2020-05-29,170317002,44201,0.051,,,,
9397,2020-05-30,170310001,44201,0.034,,,,
9398,2020-05-30,170310032,44201,0.032,,,,
9399,2020-05-30,170310076,44201,0.044,,,,
9400,2020-05-30,170310119,42101,,0.4,,,
9401,2020-05-30,170310219,42602,,,,6.9,
9402,2020-05-30,170311003,44201,0.033,,,,
9403,2020-05-30,170311016,81102,,,,,25.0
9404,2020-05-30,170311601,44201,0.036,,,,
9405,2020-05-30,170313103,44201,0.03,,,,
9406,2020-05-30,170314002,44201,0.032,,,,
9407,2020-05-30,170314007,44201,0.033,,,,
9408,2020-05-30,170314201,44201,0.033,,,,
9409,2020-05-30,170317002,44201,0.034,,,,
9410,2020-05-31,170310001,44201,0.039,,,,
9411,2020-05-31,170310032,44201,0.039,,,,
9412,2020-05-31,170310076,44201,0.047,,,,
9413,2020-05-31,170310119,42101,,0.5,,,
9414,2020-05-31,170310219,42602,,,,30.4,
9415,2020-05-31,170311003,44201,0.039,,,,
9416,2020-05-31,170311016,81102,,,,,24.0
9417,2020-05-31,170311601,44201,0.046,,,,
9418,2020-05-31,170313103,44201,0.038,,,,
9419,2020-05-31,170314002,44201,0.038,,,,
9420,2020-05-31,170314007,44201,0.04,,,,
9421,2020-05-31,170314201,44201,0.039,,,,
9422,2020-05-31,170317002,44201,0.041,,,,
9423,2020-06-01,170310001,44201,0.048,,,,
9424,2020-06-01,170310032,44201,0.047,,,,
9425,2020-06-01,170310076,44201,0.062,,,,
9426,2020-06-01,170310119,42101,,0.5,,,
9427,2020-06-01,170310219,42602,,,,31.2,
9428,2020-06-01,170311003,44201,0.049,,,,
9429,2020-06-01,170311016,81102,,,,,62.0
9430,2020-06-01,170311601,44201,0.049,,,,
9431,2020-06-01,170313103,44201,0.04,,,,
9432,2020-06-01,170314002,44201,0.044,,,,
9433,2020-06-01,170314007,44201,0.047,,,,
9434,2020-06-01,170314201,44201,0.048,,,,
9435,2020-06-01,170317002,44201,0.048,,,,
9436,2020-06-02,170310001,44201,0.064,,,,
9437,2020-06-02,170310032,44201,0.068,,,,
9438,2020-06-02,170310076,44201,0.073,,,,
9439,2020-06-02,170310119,42101,,0.4,,,
9440,2020-06-02,170310219,42602,,,,19.5,
9441,2020-06-02,170311003,44201,0.059,,,,
9442,2020-06-02,170311016,81102,,,,,49.0
9443,2020-06-02,170311601,44201,0.063,,,,
9444,2020-06-02,170313103,44201,0.054,,,,
9445,2020-06-02,170314002,44201,0.064,,,,
9446,2020-06-02,170314007,44201,0.059,,,,
9447,2020-06-02,170314201,44201,0.065,,,,
9448,2020-06-02,170317002,44201,0.065,,,,
9449,2020-06-03,170310001,44201,0.049,,,,
9450,2020-06-03,170310032,44201,0.058,,,,
9451,2020-06-03,170310076,42401,,,17.2,,
9452,2020-06-03,170310119,42101,,0.4,,,
9453,2020-06-03,170310219,42602,,,,34.1,
9454,2020-06-03,170311003,44201,0.043,,,,
9455,2020-06-03,170311016,81102,,,,,41.0
9456,2020-06-03,170311601,44201,0.05,,,,
9457,2020-06-03,170313103,44201,0.045,,,,
9458,2020-06-03,170314002,44201,0.049,,,,
9459,2020-06-03,170314007,44201,0.053,,,,
9460,2020-06-03,170314201,44201,0.057,,,,
9461,2020-06-03,170317002,44201,0.062,,,,
9462,2020-06-04,170310001,44201,0.072,,,,
9463,2020-06-04,170310032,44201,0.074,,,,
9464,2020-06-04,170310076,42401,,,6.1,,
9465,2020-06-04,170310119,42101,,0.5,,,
9466,2020-06-04,170310219,42602,,,,32.4,
9467,2020-06-04,170311003,44201,0.057,,,,
9468,2020-06-04,170311016,81102,,,,,40.0
9469,2020-06-04,170311601,44201,0.071,,,,
9470,2020-06-04,170313103,44201,0.059,,,,
9471,2020-06-04,170314002,44201,0.068,,,,
9472,2020-06-04,170314007,44201,0.067,,,,
9473,2020-06-04,170314201,44201,0.071,,,,
9474,2020-06-04,170317002,44201,0.072,,,,
9475,2020-06-05,170310001,44201,0.063,,,,
9476,2020-06-05,170310032,44201,0.087,,,,
9477,2020-06-05,170310076,42401,,,3.6,,
9478,2020-06-05,170310119,42101,,0.5,,,
9479,2020-06-05,170310219,42602,,,,38.9,
9480,2020-06-05,170311003,44201,0.064,,,,
9481,2020-06-05,170311016,81102,,,,,49.0
9482,2020-06-05,170311601,44201,0.056,,,,
9483,2020-06-05,170313103,44201,0.062,,,,
9484,2020-06-05,170314002,44201,0.07,,,,
9485,2020-06-05,170314007,44201,0.072,,,,
9486,2020-06-05,170314201,44201,0.082,,,,
9487,2020-06-05,170317002,44201,0.083,,,,
9488,2020-06-06,170310001,44201,0.041,,,,
9489,2020-06-06,170310032,44201,0.039,,,,
9490,2020-06-06,170310076,42401,,,2.1,,
9491,2020-06-06,170310119,42101,,0.4,,,
9492,2020-06-06,170310219,42602,,,,8.3,
9493,2020-06-06,170311003,44201,0.034,,,,
9494,2020-06-06,170311016,81102,,,,,32.0
9495,2020-06-06,170311601,44201,0.045,,,,
9496,2020-06-06,170313103,44201,0.036,,,,
9497,2020-06-06,170314002,44201,0.041,,,,
9498,2020-06-06,170314007,44201,0.038,,,,
9499,2020-06-06,170314201,44201,0.037,,,,
9500,2020-06-06,170317002,44201,0.04,,,,
9501,2020-06-07,170310001,44201,0.057,,,,
9502,2020-06-07,170310032,44201,0.049,,,,
9503,2020-06-07,170310076,42401,,,4.4,,
9504,2020-06-07,170310119,42101,,0.4,,,
9505,2020-06-07,170310219,42602,,,,5.3,
9506,2020-06-07,170311003,44201,0.044,,,,
9507,2020-06-07,170311016,81102,,,,,29.0
9508,2020-06-07,170311601,44201,0.059,,,,
9509,2020-06-07,170313103,44201,0.049,,,,
9510,2020-06-07,170314002,44201,0.052,,,,
9511,2020-06-07,170314007,44201,0.05,,,,
9512,2020-06-07,170314201,44201,0.046,,,,
9513,2020-06-07,170317002,44201,0.049,,,,
9514,2020-06-08,170310001,44201,0.067,,,,
9515,2020-06-08,170310032,44201,0.064,,,,
9516,2020-06-08,170310076,42401,,,3.7,,
9517,2020-06-08,170310119,42101,,0.6,,,
9518,2020-06-08,170310219,42602,,,,32.0,
9519,2020-06-08,170311003,44201,0.058,,,,
9520,2020-06-08,170311016,81102,,,,,55.0
9521,2020-06-08,170311601,44201,0.066,,,,
9522,2020-06-08,170313103,44201,0.062,,,,
9523,2020-06-08,170314002,44201,0.067,,,,
9524,2020-06-08,170314007,44201,0.071,,,,
9525,2020-06-08,170314201,44201,0.067,,,,
9526,2020-06-08,170317002,44201,0.068,,,,
9527,2020-06-09,170310001,44201,0.043,,,,
9528,2020-06-09,170310032,44201,0.047,,,,
9529,2020-06-09,170310076,42401,,,3.9,,
9530,2020-06-09,170310119,42101,,0.4,,,
9531,2020-06-09,170310219,42602,,,,32.6,
9532,2020-06-09,170311003,44201,0.043,,,,
9533,2020-06-09,170311016,81102,,,,,58.0
9534,2020-06-09,170311601,44201,0.043,,,,
9535,2020-06-09,170313103,44201,0.04,,,,
9536,2020-06-09,170314002,44201,0.046,,,,
9537,2020-06-09,170314007,44201,0.053,,,,
9538,2020-06-09,170314201,44201,0.055,,,,
9539,2020-06-09,170317002,44201,0.056,,,,
9540,2020-06-10,170310001,44201,0.037,,,,
9541,2020-06-10,170310032,44201,0.046,,,,
9542,2020-06-10,170310076,42401,,,2.4,,
9543,2020-06-10,170310119,42101,,0.4,,,
9544,2020-06-10,170310219,42602,,,,33.6,
9545,2020-06-10,170311003,44201,0.039,,,,
9546,2020-06-10,170311016,81102,,,,,58.0
9547,2020-06-10,170311601,44201,0.044,,,,
9548,2020-06-10,170313103,44201,0.032,,,,
9549,2020-06-10,170314002,44201,0.046,,,,
9550,2020-06-10,170314007,44201,0.043,,,,
9551,2020-06-10,170314201,44201,0.045,,,,
9552,2020-06-10,170317002,44201,0.047,,,,
9553,2020-06-11,170310001,44201,0.05,,,,
9554,2020-06-11,170310032,44201,0.052,,,,
9555,2020-06-11,170310076,42401,,,3.3,,
9556,2020-06-11,170310119,42101,,0.4,,,
9557,2020-06-11,170310219,42602,,,,20.9,
9558,2020-06-11,170311003,44201,0.044,,,,
9559,2020-06-11,170311016,81102,,,,,31.0
9560,2020-06-11,170311601,44201,0.05,,,,
9561,2020-06-11,170313103,44201,0.045,,,,
9562,2020-06-11,170314002,44201,0.053,,,,
9563,2020-06-11,170314007,44201,0.05,,,,
9564,2020-06-11,170314201,44201,0.051,,,,
9565,2020-06-11,170317002,44201,0.053,,,,
9566,2020-06-12,170310001,44201,0.042,,,,
9567,2020-06-12,170310032,44201,0.036,,,,
9568,2020-06-12,170310076,42401,,,14.4,,
9569,2020-06-12,170310119,42101,,0.6,,,
9570,2020-06-12,170310219,42602,,,,35.2,
9571,2020-06-12,170311003,44201,0.032,,,,
9572,2020-06-12,170311016,81102,,,,,41.0
9573,2020-06-12,170311601,44201,0.052,,,,
9574,2020-06-12,170313103,44201,0.033,,,,
9575,2020-06-12,170314002,44201,0.036,,,,
9576,2020-06-12,170314007,44201,0.036,,,,
9577,2020-06-12,170314201,44201,0.036,,,,
9578,2020-06-12,170317002,44201,0.038,,,,
9579,2020-06-13,170310001,44201,0.04,,,,
9580,2020-06-13,170310032,44201,0.038,,,,
9581,2020-06-13,170310076,42401,,,2.1,,
9582,2020-06-13,170310119,42101,,0.3,,,
9583,2020-06-13,170310219,42602,,,,2.8,
9584,2020-06-13,170311003,44201,0.033,,,,
9585,2020-06-13,170311016,81102,,,,,22.0
9586,2020-06-13,170311601,44201,0.04,,,,
9587,2020-06-13,170313103,44201,0.035,,,,
9588,2020-06-13,170314002,44201,0.04,,,,
9589,2020-06-13,170314007,44201,0.036,,,,
9590,2020-06-13,170314201,44201,0.034,,,,
9591,2020-06-13,170317002,44201,0.038,,,,
9592,2020-06-14,170310001,44201,0.047,,,,
9593,2020-06-14,170310032,44201,0.042,,,,
9594,2020-06-14,170310076,42401,,,6.1,,
9595,2020-06-14,170310119,42101,,0.3,,,
9596,2020-06-14,170310219,42602,,,,3.8,
9597,2020-06-14,170311003,44201,0.042,,,,
9598,2020-06-14,170311016,81102,,,,,25.0
9599,2020-06-14,170311601,44201,0.048,,,,
9600,2020-06-14,170313103,44201,0.043,,,,
9601,2020-06-14,170314002,44201,0.048,,,,
9602,2020-06-14,170314007,44201,0.044,,,,
9603,2020-06-14,170314201,44201,0.04,,,,
9604,2020-06-14,170317002,44201,0.04,,,,
9605,2020-06-15,170310001,44201,0.053,,,,
9606,2020-06-15,170310032,44201,0.052,,,,
9607,2020-06-15,170310076,42401,,,4.5,,
9608,2020-06-15,170310119,42101,,0.3,,,
9609,2020-06-15,170310219,42602,,,,19.2,
9610,2020-06-15,170311003,44201,0.059,,,,
9611,2020-06-15,170311016,81102,,,,,35.0
9612,2020-06-15,170311601,44201,0.056,,,,
9613,2020-06-15,170313103,44201,0.044,,,,
9614,2020-06-15,170314002,44201,0.051,,,,
9615,2020-06-15,170314007,44201,0.052,,,,
9616,2020-06-15,170314201,44201,0.051,,,,
9617,2020-06-15,170317002,44201,0.05,,,,
9618,2020-06-16,170310001,44201,0.066,,,,
9619,2020-06-16,170310032,44201,0.069,,,,
9620,2020-06-16,170310076,42401,,,4.4,,
9621,2020-06-16,170310119,42101,,0.6,,,
9622,2020-06-16,170310219,42602,,,,33.1,
9623,2020-06-16,170311003,44201,0.034,,,,
9624,2020-06-16,170311016,81102,,,,,44.0
9625,2020-06-16,170311601,44201,0.064,,,,
9626,2020-06-16,170313103,44201,0.062,,,,
9627,2020-06-16,170314002,44201,0.065,,,,
9628,2020-06-16,170314007,44201,0.07,,,,
9629,2020-06-16,170314201,44201,0.063,,,,
9630,2020-06-16,170317002,44201,0.064,,,,
9631,2020-06-17,170310001,44201,0.077,,,,
9632,2020-06-17,170310032,44201,0.077,,,,
9633,2020-06-17,170310076,42401,,,12.2,,
9634,2020-06-17,170310119,42101,,0.7,,,
9635,2020-06-17,170310219,42602,,,,43.3,
9636,2020-06-17,170311003,44201,0.066,,,,
9637,2020-06-17,170311016,81102,,,,,53.0
9638,2020-06-17,170311601,44201,0.078,,,,
9639,2020-06-17,170313103,44201,0.062,,,,
9640,2020-06-17,170314002,44201,0.07,,,,
9641,2020-06-17,170314007,44201,0.072,,,,
9642,2020-06-17,170314201,44201,0.073,,,,
9643,2020-06-17,170317002,44201,0.073,,,,
9644,2020-06-18,170310001,44201,0.083,,,,
9645,2020-06-18,170310032,44201,0.085,,,,
9646,2020-06-18,170310076,42401,,,7.9,,
9647,2020-06-18,170310119,42101,,0.7,,,
9648,2020-06-18,170310219,42602,,,,55.7,
9649,2020-06-18,170311003,44201,0.081,,,,
9650,2020-06-18,170311016,81102,,,,,65.0
9651,2020-06-18,170311601,44201,0.088,,,,
9652,2020-06-18,170313103,44201,0.072,,,,
9653,2020-06-18,170314002,44201,0.08,,,,
9654,2020-06-18,170314007,44201,0.084,,,,
9655,2020-06-18,170314201,44201,0.08,,,,
9656,2020-06-18,170317002,44201,0.08,,,,
9657,2020-06-19,170310001,44201,0.076,,,,
9658,2020-06-19,170310032,44201,0.091,,,,
9659,2020-06-19,170310076,44201,0.084,,,,
9660,2020-06-19,170310119,42101,,0.9,,,
9661,2020-06-19,170310219,42602,,,,50.9,
9662,2020-06-19,170311003,44201,0.077,,,,
9663,2020-06-19,170311016,81102,,,,,81.0
9664,2020-06-19,170311601,44201,0.074,,,,
9665,2020-06-19,170313103,44201,0.069,,,,
9666,2020-06-19,170314002,44201,0.086,,,,
9667,2020-06-19,170314007,44201,0.083,,,,
9668,2020-06-19,170314201,44201,0.082,,,,
9669,2020-06-19,170317002,44201,0.084,,,,
9670,2020-06-20,170310001,44201,0.058,,,,
9671,2020-06-20,170310022,81102,,,,,57.0
9672,2020-06-20,170310032,44201,0.06,,,,
9673,2020-06-20,170310076,44201,0.062,,,,
9674,2020-06-20,170310119,42101,,1.0,,,
9675,2020-06-20,170310219,42602,,,,43.0,
9676,2020-06-20,170311003,44201,0.048,,,,
9677,2020-06-20,170311016,81102,,,,,78.0
9678,2020-06-20,170311601,44201,0.057,,,,
9679,2020-06-20,170313103,44201,0.053,,,,
9680,2020-06-20,170314002,44201,0.061,,,,
9681,2020-06-20,170314007,44201,0.059,,,,
9682,2020-06-20,170314201,44201,0.06,,,,
9683,2020-06-20,170317002,44201,0.06,,,,
9684,2020-06-21,170310001,44201,0.048,,,,
9685,2020-06-21,170310022,81102,,,,,23.0
9686,2020-06-21,170310032,44201,0.047,,,,
9687,2020-06-21,170310076,44201,0.063,,,,
9688,2020-06-21,170310119,42101,,0.5,,,
9689,2020-06-21,170310219,42602,,,,23.1,
9690,2020-06-21,170311003,44201,0.055,,,,
9691,2020-06-21,170311016,81102,,,,,29.0
9692,2020-06-21,170311601,44201,0.053,,,,
9693,2020-06-21,170313103,44201,0.052,,,,
9694,2020-06-21,170314002,44201,0.054,,,,
9695,2020-06-21,170314007,44201,0.057,,,,
9696,2020-06-21,170314201,44201,0.051,,,,
9697,2020-06-21,170317002,44201,0.047,,,,
9698,2020-06-22,170310001,44201,0.043,,,,
9699,2020-06-22,170310022,81102,,,,,25.0
9700,2020-06-22,170310032,44201,0.045,,,,
9701,2020-06-22,170310076,44201,0.047,,,,
9702,2020-06-22,170310119,42101,,0.5,,,
9703,2020-06-22,170310219,42602,,,,32.5,
9704,2020-06-22,170311003,44201,0.055,,,,
9705,2020-06-22,170311016,81102,,,,,40.0
9706,2020-06-22,170311601,44201,0.05,,,,
9707,2020-06-22,170313103,44201,0.048,,,,
9708,2020-06-22,170314002,44201,0.051,,,,
9709,2020-06-22,170314007,44201,0.063,,,,
9710,2020-06-22,170314201,44201,0.064,,,,
9711,2020-06-22,170317002,44201,0.061,,,,
9712,2020-06-23,170310001,44201,0.042,,,,
9713,2020-06-23,170310022,81102,,,,,17.0
9714,2020-06-23,170310032,44201,0.041,,,,
9715,2020-06-23,170310076,44201,0.052,,,,
9716,2020-06-23,170310119,42101,,0.4,,,
9717,2020-06-23,170310219,42602,,,,18.4,
9718,2020-06-23,170311003,44201,0.031,,,,
9719,2020-06-23,170311016,81102,,,,,26.0
9720,2020-06-23,170311601,44201,0.04,,,,
9721,2020-06-23,170313103,44201,0.035,,,,
9722,2020-06-23,170314002,44201,0.042,,,,
9723,2020-06-23,170314007,44201,0.039,,,,
9724,2020-06-23,170314201,44201,0.04,,,,
9725,2020-06-23,170317002,44201,0.04,,,,
9726,2020-06-24,170310001,44201,0.042,,,,
9727,2020-06-24,170310022,81102,,,,,26.0
9728,2020-06-24,170310032,44201,0.04,,,,
9729,2020-06-24,170310076,44201,0.037,,,,
9730,2020-06-24,170310119,42101,,0.4,,,
9731,2020-06-24,170310219,42602,,,,35.9,
9732,2020-06-24,170311003,44201,0.034,,,,
9733,2020-06-24,170311016,81102,,,,,26.0
9734,2020-06-24,170311601,44201,0.041,,,,
9735,2020-06-24,170313103,44201,0.035,,,,
9736,2020-06-24,170314002,44201,0.039,,,,
9737,2020-06-24,170314007,44201,0.039,,,,
9738,2020-06-24,170314201,44201,0.041,,,,
9739,2020-06-24,170317002,44201,0.043,,,,
9740,2020-06-25,170310001,44201,0.06,,,,
9741,2020-06-25,170310022,81102,,,,,32.0
9742,2020-06-25,170310032,44201,0.051,,,,
9743,2020-06-25,170310076,44201,0.069,,,,
9744,2020-06-25,170310119,42101,,0.5,,,
9745,2020-06-25,170310219,42602,,,,51.1,
9746,2020-06-25,170311003,44201,0.048,,,,
9747,2020-06-25,170311016,81102,,,,,33.0
9748,2020-06-25,170311601,44201,0.057,,,,
9749,2020-06-25,170313103,44201,0.052,,,,
9750,2020-06-25,170314002,44201,0.064,,,,
9751,2020-06-25,170314007,44201,0.062,,,,
9752,2020-06-25,170314201,44201,0.057,,,,
9753,2020-06-25,170317002,44201,0.051,,,,
9754,2020-06-26,170310001,44201,0.047,,,,
9755,2020-06-26,170310022,81102,,,,,41.0
9756,2020-06-26,170310032,44201,0.046,,,,
9757,2020-06-26,170310076,44201,0.053,,,,
9758,2020-06-26,170310119,42101,,0.5,,,
9759,2020-06-26,170310219,42602,,,,49.9,
9760,2020-06-26,170311003,44201,0.03,,,,
9761,2020-06-26,170311016,81102,,,,,61.0
9762,2020-06-26,170311601,44201,0.048,,,,
9763,2020-06-26,170313103,44201,0.027,,,,
9764,2020-06-26,170314002,44201,0.038,,,,
9765,2020-06-26,170314007,44201,0.037,,,,
9766,2020-06-26,170314201,44201,0.036,,,,
9767,2020-06-26,170317002,44201,0.035,,,,
9768,2020-06-27,170310001,44201,0.055,,,,
9769,2020-06-27,170310022,81102,,,,,20.0
9770,2020-06-27,170310032,44201,0.065,,,,
9771,2020-06-27,170310076,44201,0.058,,,,
9772,2020-06-27,170310119,42101,,0.5,,,
9773,2020-06-27,170310219,42602,,,,25.1,
9774,2020-06-27,170311003,44201,0.051,,,,
9775,2020-06-27,170311016,81102,,,,,27.0
9776,2020-06-27,170311601,44201,0.052,,,,
9777,2020-06-27,170313103,44201,0.047,,,,
9778,2020-06-27,170314002,44201,0.058,,,,
9779,2020-06-27,170314007,44201,0.056,,,,
9780,2020-06-27,170314201,44201,0.064,,,,
9781,2020-06-27,170317002,44201,0.074,,,,
9782,2020-06-28,170310001,44201,0.054,,,,
9783,2020-06-28,170310022,81102,,,,,27.0
9784,2020-06-28,170310032,44201,0.047,,,,
9785,2020-06-28,170310076,44201,0.053,,,,
9786,2020-06-28,170310119,42101,,0.8,,,
9787,2020-06-28,170310219,42602,,,,18.4,
9788,2020-06-28,170311003,44201,0.05,,,,
9789,2020-06-28,170311016,81102,,,,,31.0
9790,2020-06-28,170311601,44201,0.056,,,,
9791,2020-06-28,170313103,44201,0.055,,,,
9792,2020-06-28,170314002,44201,0.059,,,,
9793,2020-06-28,170314007,44201,0.063,,,,
9794,2020-06-28,170314201,44201,0.056,,,,
9795,2020-06-28,170317002,44201,0.047,,,,
9796,2020-06-29,170310001,44201,0.034,,,,
9797,2020-06-29,170310022,81102,,,,,43.0
9798,2020-06-29,170310032,44201,0.047,,,,
9799,2020-06-29,170310076,44201,0.043,,,,
9800,2020-06-29,170310119,42101,,1.1,,,
9801,2020-06-29,170310219,42602,,,,36.1,
9802,2020-06-29,170311003,44201,0.042,,,,
9803,2020-06-29,170311016,81102,,,,,58.0
9804,2020-06-29,170311601,44201,0.034,,,,
9805,2020-06-29,170313103,44201,0.031,,,,
9806,2020-06-29,170314002,44201,0.045,,,,
9807,2020-06-29,170314007,44201,0.055,,,,
9808,2020-06-29,170314201,44201,0.057,,,,
9809,2020-06-29,170317002,44201,0.051,,,,
9810,2020-06-30,170310001,44201,0.056,,,,
9811,2020-06-30,170310022,81102,,,,,31.0
9812,2020-06-30,170310032,44201,0.059,,,,
9813,2020-06-30,170310076,44201,0.062,,,,
9814,2020-06-30,170310119,42101,,0.5,,,
9815,2020-06-30,170310219,42602,,,,31.5,
9816,2020-06-30,170311003,44201,0.052,,,,
9817,2020-06-30,170311016,81102,,,,,45.0
9818,2020-06-30,170311601,44201,0.042,,,,
9819,2020-06-30,170313103,44201,0.044,,,,
9820,2020-06-30,170314002,44201,0.056,,,,
9821,2020-06-30,170314007,44201,0.057,,,,
9822,2020-06-30,170314201,44201,0.06,,,,
9823,2020-06-30,170317002,44201,0.065,,,,
9824,2020-07-01,170310001,44201,0.073,,,,
9825,2020-07-01,170310022,81102,,,,,25.0
9826,2020-07-01,170310032,44201,0.062,,,,
9827,2020-07-01,170310076,44201,0.066,,,,
9828,2020-07-01,170310119,42101,,0.6,,,
9829,2020-07-01,170310219,42602,,,,31.9,
9830,2020-07-01,170311003,44201,0.058,,,,
9831,2020-07-01,170311016,81102,,,,,42.0
9832,2020-07-01,170311601,44201,0.071,,,,
9833,2020-07-01,170313103,44201,0.061,,,,
9834,2020-07-01,170314002,44201,0.069,,,,
9835,2020-07-01,170314007,44201,0.067,,,,
9836,2020-07-01,170314201,44201,0.064,,,,
9837,2020-07-01,170317002,44201,0.06,,,,
9838,2020-07-02,170310001,44201,0.067,,,,
9839,2020-07-02,170310022,81102,,,,,28.0
9840,2020-07-02,170310032,44201,0.06,,,,
9841,2020-07-02,170310076,44201,0.06,,,,
9842,2020-07-02,170310119,42101,,0.5,,,
9843,2020-07-02,170310219,42602,,,,17.3,
9844,2020-07-02,170311003,44201,0.056,,,,
9845,2020-07-02,170311016,81102,,,,,41.0
9846,2020-07-02,170311601,44201,0.072,,,,
9847,2020-07-02,170313103,44201,0.055,,,,
9848,2020-07-02,170314002,44201,0.064,,,,
9849,2020-07-02,170314007,44201,0.064,,,,
9850,2020-07-02,170314201,44201,0.06,,,,
9851,2020-07-02,170317002,44201,0.05,,,,
9852,2020-07-03,170310001,44201,0.076,,,,
9853,2020-07-03,170310022,81102,,,,,38.0
9854,2020-07-03,170310032,44201,0.075,,,,
9855,2020-07-03,170310076,44201,0.068,,,,
9856,2020-07-03,170310119,42101,,0.7,,,
9857,2020-07-03,170310219,42602,,,,36.1,
9858,2020-07-03,170311003,44201,0.061,,,,
9859,2020-07-03,170311016,81102,,,,,42.0
9860,2020-07-03,170311601,44201,0.082,,,,
9861,2020-07-03,170313103,44201,0.068,,,,
9862,2020-07-03,170314002,44201,0.074,,,,
9863,2020-07-03,170314007,44201,0.07,,,,
9864,2020-07-03,170314201,44201,0.078,,,,
9865,2020-07-03,170317002,44201,0.072,,,,
9866,2020-07-04,170310001,44201,0.063,,,,
9867,2020-07-04,170310022,81102,,,,,49.0
9868,2020-07-04,170310032,44201,0.053,,,,
9869,2020-07-04,170310076,44201,0.058,,,,
9870,2020-07-04,170310119,42101,,0.7,,,
9871,2020-07-04,170310219,42602,,,,7.2,
9872,2020-07-04,170311003,44201,0.049,,,,
9873,2020-07-04,170311016,81102,,,,,83.0
9874,2020-07-04,170311601,44201,0.062,,,,
9875,2020-07-04,170313103,44201,0.052,,,,
9876,2020-07-04,170314002,44201,0.06,,,,
9877,2020-07-04,170314007,44201,0.055,,,,
9878,2020-07-04,170314201,44201,0.052,,,,
9879,2020-07-04,170317002,44201,0.05,,,,
9880,2020-07-05,170310001,44201,0.051,,,,
9881,2020-07-05,170310022,81102,,,,,26.0
9882,2020-07-05,170310032,44201,0.04,,,,
9883,2020-07-05,170310076,44201,0.048,,,,
9884,2020-07-05,170310119,42101,,0.6,,,
9885,2020-07-05,170310219,42602,,,,30.0,
9886,2020-07-05,170311003,44201,0.044,,,,
9887,2020-07-05,170311016,81102,,,,,65.0
9888,2020-07-05,170311601,44201,0.062,,,,
9889,2020-07-05,170313103,44201,0.048,,,,
9890,2020-07-05,170314002,44201,0.05,,,,
9891,2020-07-05,170314007,44201,0.05,,,,
9892,2020-07-05,170314201,44201,0.048,,,,
9893,2020-07-05,170317002,44201,0.039,,,,
9894,2020-07-06,170310001,44201,0.073,,,,
9895,2020-07-06,170310022,81102,,,,,52.0
9896,2020-07-06,170310032,44201,0.069,,,,
9897,2020-07-06,170310076,44201,0.076,,,,
9898,2020-07-06,170310119,42101,,0.7,,,
9899,2020-07-06,170310219,42602,,,,38.5,
