"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"12/10/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/11/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"12/12/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"12/13/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"12/14/2019","AQS","170314201","1","0.7","ppm","8","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.7"
"12/15/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/16/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/17/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/18/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/19/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/20/2019","AQS","170314201","1","0.9","ppm","10","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.9"
"12/21/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/22/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/23/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/24/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/25/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/26/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/27/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/28/2019","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"12/29/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/30/2019","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"12/31/2019","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/01/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/02/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/03/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/04/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/05/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/06/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/07/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/08/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/09/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/10/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/11/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/12/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/13/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/14/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/15/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/16/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/17/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/18/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/19/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/20/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/21/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/22/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/23/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/24/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/25/2020","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"01/26/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/27/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/28/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/29/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/30/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/31/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/01/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/02/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/03/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/04/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"02/05/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"02/06/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"02/07/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/08/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/09/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/10/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/11/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/12/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/13/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/14/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/15/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"02/16/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/17/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/18/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/19/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/20/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/21/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/22/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"02/23/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/24/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/25/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"02/26/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"02/27/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/28/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/29/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/01/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/02/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/03/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/04/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/05/2020","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"03/06/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/07/2020","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"03/08/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/09/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/10/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/11/2020","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"03/12/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/13/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/14/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/15/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/16/2020","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"03/17/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","16","67.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/18/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/19/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/20/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/21/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"03/22/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"03/23/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/24/2020","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/25/2020","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/26/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"03/27/2020","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
