"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"02/20/2018","AQS","170310001","1","0.022","ppm","20","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.022"
"02/21/2018","AQS","170310001","1","0.036","ppm","33","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.036"
"02/22/2018","AQS","170310001","1","0.024","ppm","22","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.024"
"02/23/2018","AQS","170310001","1","0.014","ppm","13","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.014"
"02/24/2018","AQS","170310001","1","0.025","ppm","23","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.025"
"02/25/2018","AQS","170310001","1","0.043","ppm","40","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.043"
"02/26/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"02/27/2018","AQS","170310001","1","0.046","ppm","43","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.046"
"02/28/2018","AQS","170310001","1","0.034","ppm","31","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.034"
"03/01/2018","AQS","170310001","1","0.034","ppm","31","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.034"
"03/02/2018","AQS","170310001","1","0.038","ppm","35","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.038"
"03/03/2018","AQS","170310001","1","0.042","ppm","39","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.042"
"03/04/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"03/05/2018","AQS","170310001","1","0.032","ppm","30","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.032"
"03/06/2018","AQS","170310001","1","0.03","ppm","28","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.03"
"03/07/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"03/08/2018","AQS","170310001","1","0.039","ppm","36","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.039"
"03/09/2018","AQS","170310001","1","0.039","ppm","36","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.039"
"03/10/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"03/11/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"03/12/2018","AQS","170310001","1","0.044","ppm","41","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.044"
"03/13/2018","AQS","170310001","1","0.041","ppm","38","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.041"
"03/14/2018","AQS","170310001","1","0.042","ppm","39","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.042"
"03/15/2018","AQS","170310001","1","0.048","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.048"
"03/16/2018","AQS","170310001","1","0.043","ppm","40","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.043"
"03/17/2018","AQS","170310001","1","0.042","ppm","39","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.042"
"03/18/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"03/19/2018","AQS","170310001","1","0.045","ppm","42","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.045"
"03/20/2018","AQS","170310001","1","0.042","ppm","39","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.042"
"03/21/2018","AQS","170310001","1","0.043","ppm","40","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.043"
"03/22/2018","AQS","170310001","1","0.043","ppm","40","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.043"
"03/23/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"03/24/2018","AQS","170310001","1","0.042","ppm","39","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.042"
"03/25/2018","AQS","170310001","1","0.044","ppm","41","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.044"
"03/26/2018","AQS","170310001","1","0.037","ppm","34","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.037"
"03/27/2018","AQS","170310001","1","0.023","ppm","21","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.023"
"03/28/2018","AQS","170310001","1","0.026","ppm","24","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.026"
"03/29/2018","AQS","170310001","1","0.033","ppm","31","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.033"
"03/30/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"03/31/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"04/01/2018","AQS","170310001","1","0.043","ppm","40","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.043"
"04/02/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"04/03/2018","AQS","170310001","1","0.041","ppm","38","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.041"
"04/04/2018","AQS","170310001","1","0.041","ppm","38","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.041"
"04/05/2018","AQS","170310001","1","0.039","ppm","36","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.039"
"04/06/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"04/07/2018","AQS","170310001","1","0.042","ppm","39","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.042"
"04/08/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"04/09/2018","AQS","170310001","1","0.038","ppm","35","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.038"
"04/10/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"04/11/2018","AQS","170310001","1","0.043","ppm","40","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.043"
"04/12/2018","AQS","170310001","1","0.051","ppm","47","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.051"
"04/13/2018","AQS","170310001","1","0.032","ppm","30","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.032"
"04/14/2018","AQS","170310001","1","0.037","ppm","34","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.037"
"04/15/2018","AQS","170310001","1","0.036","ppm","33","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.036"
"04/16/2018","AQS","170310001","1","0.043","ppm","40","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.043"
"04/17/2018","AQS","170310001","1","0.048","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.048"
"04/18/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"04/19/2018","AQS","170310001","1","0.049","ppm","45","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.049"
"04/20/2018","AQS","170310001","1","0.05","ppm","46","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.05"
"04/21/2018","AQS","170310001","1","0.044","ppm","41","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.044"
"04/22/2018","AQS","170310001","1","0.061","ppm","71","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.061"
"04/23/2018","AQS","170310001","1","0.055","ppm","51","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.055"
"04/24/2018","AQS","170310001","1","0.05","ppm","46","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.05"
"04/25/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"04/26/2018","AQS","170310001","1","0.049","ppm","45","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.049"
"04/27/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"04/28/2018","AQS","170310001","1","0.045","ppm","42","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.045"
"04/29/2018","AQS","170310001","1","0.05","ppm","46","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.05"
"04/30/2018","AQS","170310001","1","0.059","ppm","64","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.059"
"05/01/2018","AQS","170310001","1","0.063","ppm","77","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.063"
"05/02/2018","AQS","170310001","1","0.056","ppm","54","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.056"
"05/03/2018","AQS","170310001","1","0.033","ppm","31","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.033"
"05/04/2018","AQS","170310001","1","0.059","ppm","64","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.059"
"05/05/2018","AQS","170310001","1","0.068","ppm","93","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.068"
"05/06/2018","AQS","170310001","1","0.057","ppm","58","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.057"
"05/07/2018","AQS","170310001","1","0.051","ppm","47","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.051"
"05/08/2018","AQS","170310001","1","0.069","ppm","97","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.069"
"05/09/2018","AQS","170310001","1","0.059","ppm","64","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.059"
"05/10/2018","AQS","170310001","1","0.047","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.047"
"05/11/2018","AQS","170310001","1","0.029","ppm","27","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.029"
"05/12/2018","AQS","170310001","1","0.035","ppm","32","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.035"
"05/13/2018","AQS","170310001","1","0.041","ppm","38","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.041"
"05/14/2018","AQS","170310001","1","0.051","ppm","47","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.051"
"05/15/2018","AQS","170310001","1","0.05","ppm","46","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.05"
"05/16/2018","AQS","170310001","1","0.061","ppm","71","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.061"
"05/17/2018","AQS","170310001","1","0.045","ppm","42","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.045"
"05/18/2018","AQS","170310001","1","0.036","ppm","33","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.036"
"05/19/2018","AQS","170310001","1","0.031","ppm","29","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.031"
"05/20/2018","AQS","170310001","1","0.029","ppm","27","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.029"
"05/21/2018","AQS","170310001","1","0.005","ppm","5","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.005"
"05/22/2018","AQS","170310001","1","0.035","ppm","32","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.035"
"05/23/2018","AQS","170310001","1","0.057","ppm","58","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.057"
"05/24/2018","AQS","170310001","1","0.071","ppm","101","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.071"
"05/25/2018","AQS","170310001","1","0.076","ppm","119","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.076"
"05/26/2018","AQS","170310001","1","0.075","ppm","115","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.075"
"05/27/2018","AQS","170310001","1","0.086","ppm","151","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.086"
"05/28/2018","AQS","170310001","1","0.085","ppm","150","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.085"
"05/29/2018","AQS","170310001","1","0.063","ppm","77","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.063"
"05/30/2018","AQS","170310001","1","0.038","ppm","35","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.038"
"05/31/2018","AQS","170310001","1","0.061","ppm","71","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.061"
"06/01/2018","AQS","170310001","1","0.028","ppm","26","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.028"
"06/02/2018","AQS","170310001","1","0.034","ppm","31","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.034"
"06/03/2018","AQS","170310001","1","0.048","ppm","44","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.048"
"06/04/2018","AQS","170310001","1","0.056","ppm","54","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.056"
"06/05/2018","AQS","170310001","1","0.035","ppm","32","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.035"
"06/06/2018","AQS","170310001","1","0.055","ppm","51","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.055"
"06/07/2018","AQS","170310001","1","0.065","ppm","84","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.065"
"06/08/2018","AQS","170310001","1","0.045","ppm","42","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.045"
"06/09/2018","AQS","170310001","1","0.059","ppm","64","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.059"
"06/10/2018","AQS","170310001","1","0.04","ppm","37","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.04"
"06/12/2018","AQS","170310001","1","0.049","ppm","45","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.049"
"06/13/2018","AQS","170310001","1","0.059","ppm","64","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.059"
"06/14/2018","AQS","170310001","1","0.069","ppm","97","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.069"
"06/15/2018","AQS","170310001","1","0.073","ppm","108","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.073"
"06/16/2018","AQS","170310001","1","0.07","ppm","100","VILLAGE GARAGE","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847",".","0.07"
